,title,release_date,vote_average,popularity,genres,production_budget,worldwide_gross,studio,profit,release_year,release_month,year_month
1045,Dallas Buyers Club,2013-11-22,7.9,12.389,Biography,5000000,60611845,Focus,25305922.5,2013,11,2013-11
1045,Dallas Buyers Club,2013-11-22,7.9,12.389,Drama,5000000,60611845,Focus,25305922.5,2013,11,2013-11
1046,Anchorman 2: The Legend Continues,2013-12-18,6.1,12.08,Comedy,50000000,172185754,Par.,36092877.0,2013,12,2013-12
1047,Mama,2013-01-18,6.1,11.983,Drama,15000000,148095566,Uni.,59047783.0,2013,1,2013-01
1048,Mama,2013-01-18,6.1,11.983,Drama,15000000,148095566,Uni.,59047783.0,2013,1,2013-01
1049,Mama,2013-01-18,6.1,11.983,Horror,15000000,148095566,Uni.,59047783.0,2013,1,2013-01
1049,Mama,2013-01-18,6.1,11.983,Thriller,15000000,148095566,Uni.,59047783.0,2013,1,2013-01
1050,Mama,2013-01-18,6.1,11.983,Drama,15000000,148095566,Uni.,59047783.0,2013,1,2013-01
1051,Mama,2013-01-18,6.1,11.983,Drama,15000000,148095566,Uni.,59047783.0,2013,1,2013-01
1052,Mama,2013-01-18,6.1,11.983,Documentary,15000000,148095566,Uni.,59047783.0,2013,1,2013-01
1053,Mama,2013-01-18,6.1,11.983,Drama,15000000,148095566,Uni.,59047783.0,2013,1,2013-01
1054,Before Midnight,2013-06-14,7.4,11.765,Drama,3000000,23251930,SPC,8625965.0,2013,6,2013-06
1054,Before Midnight,2013-06-14,7.4,11.765,Romance,3000000,23251930,SPC,8625965.0,2013,6,2013-06
1055,Dark Skies,2013-02-22,6.1,11.582,Horror,3500000,27704111,W/Dim.,10352055.5,2013,2,2013-02
1055,Dark Skies,2013-02-22,6.1,11.582,Sci-Fi,3500000,27704111,W/Dim.,10352055.5,2013,2,2013-02
1055,Dark Skies,2013-02-22,6.1,11.582,Thriller,3500000,27704111,W/Dim.,10352055.5,2013,2,2013-02
1056,You're Next,2013-08-23,6.6,11.45,Action,1000000,26887177,LGF,12443588.5,2013,8,2013-08
1056,You're Next,2013-08-23,6.6,11.45,Comedy,1000000,26887177,LGF,12443588.5,2013,8,2013-08
1056,You're Next,2013-08-23,6.6,11.45,Horror,1000000,26887177,LGF,12443588.5,2013,8,2013-08
1057,The Call,2013-03-14,6.7,11.315,Crime,12800000,69821476,TriS,22110738.0,2013,3,2013-03
1057,The Call,2013-03-14,6.7,11.315,Drama,12800000,69821476,TriS,22110738.0,2013,3,2013-03
1057,The Call,2013-03-14,6.7,11.315,Horror,12800000,69821476,TriS,22110738.0,2013,3,2013-03
1058,The Call,2013-03-14,6.7,11.315,Drama,12800000,69821476,TriS,22110738.0,2013,3,2013-03
1059,The Call,2013-03-14,6.7,11.315,Documentary,12800000,69821476,TriS,22110738.0,2013,3,2013-03
1060,The Call,2013-03-14,6.7,11.315,Thriller,12800000,69821476,TriS,22110738.0,2013,3,2013-03
1061,Grown Ups 2,2013-07-12,5.9,11.289,Comedy,80000000,247023808,Sony,43511904.0,2013,7,2013-07
1062,The Big Wedding,2013-04-25,5.8,11.231,Comedy,32500000,48425971,LGF,-8287014.5,2013,4,2013-04
1062,The Big Wedding,2013-04-25,5.8,11.231,Drama,32500000,48425971,LGF,-8287014.5,2013,4,2013-04
1062,The Big Wedding,2013-04-25,5.8,11.231,Romance,32500000,48425971,LGF,-8287014.5,2013,4,2013-04
1063,Free Birds,2013-11-01,5.8,11.062,Adventure,55000000,110387072,Rela.,193536.0,2013,11,2013-11
1063,Free Birds,2013-11-01,5.8,11.062,Animation,55000000,110387072,Rela.,193536.0,2013,11,2013-11
1063,Free Birds,2013-11-01,5.8,11.062,Comedy,55000000,110387072,Rela.,193536.0,2013,11,2013-11
1064,The Secret Life of Walter Mitty,2013-12-25,7.1,10.743,Adventure,91000000,187861183,Fox,2930591.5,2013,12,2013-12
1064,The Secret Life of Walter Mitty,2013-12-25,7.1,10.743,Comedy,91000000,187861183,Fox,2930591.5,2013,12,2013-12
1064,The Secret Life of Walter Mitty,2013-12-25,7.1,10.743,Drama,91000000,187861183,Fox,2930591.5,2013,12,2013-12
1065,Stoker,2013-03-01,6.6,10.738,Drama,12000000,12034913,FoxS,-5982543.5,2013,3,2013-03
1065,Stoker,2013-03-01,6.6,10.738,Thriller,12000000,12034913,FoxS,-5982543.5,2013,3,2013-03
1066,Spring Breakers,2013-03-15,5.0,10.691,Comedy,5000000,31149251,A24,10574625.5,2013,3,2013-03
1066,Spring Breakers,2013-03-15,5.0,10.691,Crime,5000000,31149251,A24,10574625.5,2013,3,2013-03
1066,Spring Breakers,2013-03-15,5.0,10.691,Drama,5000000,31149251,A24,10574625.5,2013,3,2013-03
1068,The Counselor,2013-10-25,5.1,10.55,Crime,25000000,71009334,Fox,10504667.0,2013,10,2013-10
1068,The Counselor,2013-10-25,5.1,10.55,Drama,25000000,71009334,Fox,10504667.0,2013,10,2013-10
1068,The Counselor,2013-10-25,5.1,10.55,Thriller,25000000,71009334,Fox,10504667.0,2013,10,2013-10
1069,Inside Llewyn Davis,2013-12-06,7.2,10.549,Drama,11000000,32943247,CBS,5471623.5,2013,12,2013-12
1069,Inside Llewyn Davis,2013-12-06,7.2,10.549,Music,11000000,32943247,CBS,5471623.5,2013,12,2013-12
1070,Blue Jasmine,2013-07-26,7.0,10.443,Drama,18000000,102912961,SPC,33456480.5,2013,7,2013-07
1071,Runner Runner,2013-10-02,5.6,10.442,Crime,30000000,60512680,Fox,256340.0,2013,10,2013-10
1071,Runner Runner,2013-10-02,5.6,10.442,Thriller,30000000,60512680,Fox,256340.0,2013,10,2013-10
1072,Machete Kills,2013-10-11,5.5,10.36,Action,20000000,18273009,ORF,-10863495.5,2013,10,2013-10
1072,Machete Kills,2013-10-11,5.5,10.36,Crime,20000000,18273009,ORF,-10863495.5,2013,10,2013-10
1072,Machete Kills,2013-10-11,5.5,10.36,Sci-Fi,20000000,18273009,ORF,-10863495.5,2013,10,2013-10
1073,Dead Man Down,2013-03-08,6.0,10.349,Action,30000000,19599974,FD,-20200013.0,2013,3,2013-03
1073,Dead Man Down,2013-03-08,6.0,10.349,Crime,30000000,19599974,FD,-20200013.0,2013,3,2013-03
1073,Dead Man Down,2013-03-08,6.0,10.349,Drama,30000000,19599974,FD,-20200013.0,2013,3,2013-03
1074,Only God Forgives,2013-07-19,5.8,10.196,Crime,4800000,4494560,RTWC,-2552720.0,2013,7,2013-07
1074,Only God Forgives,2013-07-19,5.8,10.196,Drama,4800000,4494560,RTWC,-2552720.0,2013,7,2013-07
1076,Khumba,2013-12-07,5.6,9.597,Adventure,15000000,20898221,MNE,-4550889.5,2013,12,2013-12
1076,Khumba,2013-12-07,5.6,9.597,Animation,15000000,20898221,MNE,-4550889.5,2013,12,2013-12
1076,Khumba,2013-12-07,5.6,9.597,Family,15000000,20898221,MNE,-4550889.5,2013,12,2013-12
1077,Fruitvale Station,2013-07-26,7.4,9.587,Biography,900000,17549645,Wein.,7874822.5,2013,7,2013-07
1077,Fruitvale Station,2013-07-26,7.4,9.587,Drama,900000,17549645,Wein.,7874822.5,2013,7,2013-07
1077,Fruitvale Station,2013-07-26,7.4,9.587,Romance,900000,17549645,Wein.,7874822.5,2013,7,2013-07
1078,August: Osage County,2013-12-27,6.9,9.586,Comedy,25000000,50738810,Wein.,369405.0,2013,12,2013-12
1078,August: Osage County,2013-12-27,6.9,9.586,Drama,25000000,50738810,Wein.,369405.0,2013,12,2013-12
1079,August: Osage County,2013-12-27,6.9,9.586,Comedy,25000000,50738810,Wein.,369405.0,2013,12,2013-12
1079,August: Osage County,2013-12-27,6.9,9.586,Drama,25000000,50738810,Wein.,369405.0,2013,12,2013-12
1080,Saving Mr. Banks,2013-12-20,7.4,9.585,Biography,35000000,114962525,BV,22481262.5,2013,12,2013-12
1080,Saving Mr. Banks,2013-12-20,7.4,9.585,Comedy,35000000,114962525,BV,22481262.5,2013,12,2013-12
1080,Saving Mr. Banks,2013-12-20,7.4,9.585,Drama,35000000,114962525,BV,22481262.5,2013,12,2013-12
1081,Trance,2013-04-05,6.6,9.571,Horror,16000000,22594052,FoxS,-4702974.0,2013,4,2013-04
1082,Trance,2013-04-05,6.6,9.571,Horror,950000,0,FoxS,-950000.0,2013,4,2013-04
1083,Trance,2013-04-05,6.6,9.571,Crime,16000000,22594052,FoxS,-4702974.0,2013,4,2013-04
1083,Trance,2013-04-05,6.6,9.571,Drama,16000000,22594052,FoxS,-4702974.0,2013,4,2013-04
1083,Trance,2013-04-05,6.6,9.571,Mystery,16000000,22594052,FoxS,-4702974.0,2013,4,2013-04
1084,Trance,2013-04-05,6.6,9.571,Crime,950000,0,FoxS,-950000.0,2013,4,2013-04
1084,Trance,2013-04-05,6.6,9.571,Drama,950000,0,FoxS,-950000.0,2013,4,2013-04
1084,Trance,2013-04-05,6.6,9.571,Mystery,950000,0,FoxS,-950000.0,2013,4,2013-04
1085,Trance,2013-04-05,6.6,9.571,Documentary,16000000,22594052,FoxS,-4702974.0,2013,4,2013-04
1086,Trance,2013-04-05,6.6,9.571,Documentary,950000,0,FoxS,-950000.0,2013,4,2013-04
1087,Nebraska,2013-11-15,7.4,9.521,Adventure,12000000,24761360,Par.,380680.0,2013,11,2013-11
1087,Nebraska,2013-11-15,7.4,9.521,Comedy,12000000,24761360,Par.,380680.0,2013,11,2013-11
1087,Nebraska,2013-11-15,7.4,9.521,Drama,12000000,24761360,Par.,380680.0,2013,11,2013-11
1088,The Incredible Burt Wonderstone,2013-03-15,5.4,9.362,Adventure,32000000,27392609,WB (NL),-18303695.5,2013,3,2013-03
1088,The Incredible Burt Wonderstone,2013-03-15,5.4,9.362,Comedy,32000000,27392609,WB (NL),-18303695.5,2013,3,2013-03
1088,The Incredible Burt Wonderstone,2013-03-15,5.4,9.362,Fantasy,32000000,27392609,WB (NL),-18303695.5,2013,3,2013-03
1089,Labor Day,2013-12-27,6.9,9.258,Drama,18000000,14189810,Par.,-10905095.0,2013,12,2013-12
1089,Labor Day,2013-12-27,6.9,9.258,Romance,18000000,14189810,Par.,-10905095.0,2013,12,2013-12
1090,Out of the Furnace,2013-12-06,6.6,9.139,Crime,22000000,15434375,Rela.,-14282812.5,2013,12,2013-12
1090,Out of the Furnace,2013-12-06,6.6,9.139,Drama,22000000,15434375,Rela.,-14282812.5,2013,12,2013-12
1090,Out of the Furnace,2013-12-06,6.6,9.139,Thriller,22000000,15434375,Rela.,-14282812.5,2013,12,2013-12
1091,Safe Haven,2013-02-14,7.1,9.095,Drama,28000000,94050951,Rela.,19025475.5,2013,2,2013-02
1091,Safe Haven,2013-02-14,7.1,9.095,Romance,28000000,94050951,Rela.,19025475.5,2013,2,2013-02
1091,Safe Haven,2013-02-14,7.1,9.095,Thriller,28000000,94050951,Rela.,19025475.5,2013,2,2013-02
1092,Safe Haven,2013-02-14,7.1,9.095,Horror,28000000,94050951,Rela.,19025475.5,2013,2,2013-02
1093,The Book Thief,2013-11-08,7.5,9.034,Drama,19000000,76086711,Fox,19043355.5,2013,11,2013-11
1093,The Book Thief,2013-11-08,7.5,9.034,War,19000000,76086711,Fox,19043355.5,2013,11,2013-11
1094,Philomena,2013-11-27,7.4,8.978,Biography,12000000,98963392,Wein.,37481696.0,2013,11,2013-11
1094,Philomena,2013-11-27,7.4,8.978,Comedy,12000000,98963392,Wein.,37481696.0,2013,11,2013-11
1094,Philomena,2013-11-27,7.4,8.978,Drama,12000000,98963392,Wein.,37481696.0,2013,11,2013-11
1096,Enough Said,2013-09-18,6.7,8.722,Comedy,8000000,25621449,FoxS,4810724.5,2013,9,2013-09
1096,Enough Said,2013-09-18,6.7,8.722,Drama,8000000,25621449,FoxS,4810724.5,2013,9,2013-09
1096,Enough Said,2013-09-18,6.7,8.722,Romance,8000000,25621449,FoxS,4810724.5,2013,9,2013-09
1097,Baggage Claim,2013-09-27,5.4,8.666,Comedy,8500000,22885836,FoxS,2942918.0,2013,9,2013-09
1098,The Best Man Holiday,2013-11-15,6.6,8.581,Comedy,17000000,72835710,Uni.,19417855.0,2013,11,2013-11
1098,The Best Man Holiday,2013-11-15,6.6,8.581,Drama,17000000,72835710,Uni.,19417855.0,2013,11,2013-11
1099,Kevin Hart: Let Me Explain,2013-07-03,6.9,8.476,Comedy,2500000,32327255,LG/S,13663627.5,2013,7,2013-07
1099,Kevin Hart: Let Me Explain,2013-07-03,6.9,8.476,Documentary,2500000,32327255,LG/S,13663627.5,2013,7,2013-07
1100,Quartet,2013-01-10,6.6,8.32,Comedy,11000000,56178935,Wein.,17089467.5,2013,1,2013-01
1100,Quartet,2013-01-10,6.6,8.32,Drama,11000000,56178935,Wein.,17089467.5,2013,1,2013-01
1101,Mandela: Long Walk to Freedom,2013-12-25,6.9,8.262,Biography,35000000,29890402,Wein.,-20054799.0,2013,12,2013-12
1101,Mandela: Long Walk to Freedom,2013-12-25,6.9,8.262,Drama,35000000,29890402,Wein.,-20054799.0,2013,12,2013-12
1101,Mandela: Long Walk to Freedom,2013-12-25,6.9,8.262,History,35000000,29890402,Wein.,-20054799.0,2013,12,2013-12
1102,Ain't Them Bodies Saints,2013-08-16,6.2,8.166,Crime,5000000,1075009,IFC,-4462495.5,2013,8,2013-08
1102,Ain't Them Bodies Saints,2013-08-16,6.2,8.166,Drama,5000000,1075009,IFC,-4462495.5,2013,8,2013-08
1102,Ain't Them Bodies Saints,2013-08-16,6.2,8.166,Romance,5000000,1075009,IFC,-4462495.5,2013,8,2013-08
1103,The Immigrant,2013-10-06,6.2,8.145,Drama,16000000,7585011,Wein.,-12207494.5,2013,10,2013-10
1103,The Immigrant,2013-10-06,6.2,8.145,Romance,16000000,7585011,Wein.,-12207494.5,2013,10,2013-10
1104,The Immigrant,2013-10-06,6.2,8.145,Documentary,16000000,7585011,Wein.,-12207494.5,2013,10,2013-10
1105,The Immigrant,2013-10-06,6.2,8.145,Drama,16000000,7585011,Wein.,-12207494.5,2013,10,2013-10
1106,Admission,2013-03-22,5.5,8.065,Comedy,13000000,18733666,Focus,-3633167.0,2013,3,2013-03
1106,Admission,2013-03-22,5.5,8.065,Drama,13000000,18733666,Focus,-3633167.0,2013,3,2013-03
1106,Admission,2013-03-22,5.5,8.065,Romance,13000000,18733666,Focus,-3633167.0,2013,3,2013-03
1107,The East,2013-05-31,6.6,8.044,Adventure,6500000,3027956,FoxS,-4986022.0,2013,5,2013-05
1107,The East,2013-05-31,6.6,8.044,Drama,6500000,3027956,FoxS,-4986022.0,2013,5,2013-05
1107,The East,2013-05-31,6.6,8.044,Thriller,6500000,3027956,FoxS,-4986022.0,2013,5,2013-05
1108,Jobs,2013-08-16,6.1,8.023,Biography,18000000,43402515,ORF,3701257.5,2013,8,2013-08
1108,Jobs,2013-08-16,6.1,8.023,Drama,18000000,43402515,ORF,3701257.5,2013,8,2013-08
1109,Delivery Man,2013-11-22,6.2,7.962,Comedy,22000000,70536870,BV,13268435.0,2013,11,2013-11
1109,Delivery Man,2013-11-22,6.2,7.962,Drama,22000000,70536870,BV,13268435.0,2013,11,2013-11
1110,Grudge Match,2013-12-25,6.0,7.918,Comedy,40000000,69807260,WB,-5096370.0,2013,12,2013-12
1110,Grudge Match,2013-12-25,6.0,7.918,Drama,40000000,69807260,WB,-5096370.0,2013,12,2013-12
1110,Grudge Match,2013-12-25,6.0,7.918,Sport,40000000,69807260,WB,-5096370.0,2013,12,2013-12
1111,The Last Exorcism Part II,2013-03-01,4.5,7.561,Drama,4000000,25448707,CBS,8724353.5,2013,3,2013-03
1111,The Last Exorcism Part II,2013-03-01,4.5,7.561,Horror,4000000,25448707,CBS,8724353.5,2013,3,2013-03
1111,The Last Exorcism Part II,2013-03-01,4.5,7.561,Thriller,4000000,25448707,CBS,8724353.5,2013,3,2013-03
1112,The Reluctant Fundamentalist,2013-03-17,6.7,7.46,Drama,15000000,528731,IFC,-14735634.5,2013,3,2013-03
1112,The Reluctant Fundamentalist,2013-03-17,6.7,7.46,Thriller,15000000,528731,IFC,-14735634.5,2013,3,2013-03
1113,Palo Alto,2014-05-09,6.4,7.262,Drama,1000000,1156309,Trib.,-421845.5,2014,5,2014-05
1114,Palo Alto,2014-05-09,6.4,7.262,Drama,1000000,1156309,Trib.,-421845.5,2014,5,2014-05
1115,The Canyons,2013-07-29,4.3,6.937,Drama,250000,62375,IFC,-218812.5,2013,7,2013-07
1115,The Canyons,2013-07-29,4.3,6.937,Thriller,250000,62375,IFC,-218812.5,2013,7,2013-07
1116,A Haunted House,2013-01-11,5.5,6.909,Comedy,2500000,59922558,ORF,27461279.0,2013,1,2013-01
1116,A Haunted House,2013-01-11,5.5,6.909,Fantasy,2500000,59922558,ORF,27461279.0,2013,1,2013-01
1117,Dhoom 3,2013-12-20,5.9,6.798,Action,24000000,11723620,Yash,-18138190.0,2013,12,2013-12
1117,Dhoom 3,2013-12-20,5.9,6.798,Thriller,24000000,11723620,Yash,-18138190.0,2013,12,2013-12
1118,The Fifth Estate,2013-10-18,5.9,6.611,Biography,26000000,6154172,BV,-22922914.0,2013,10,2013-10
1118,The Fifth Estate,2013-10-18,5.9,6.611,Drama,26000000,6154172,BV,-22922914.0,2013,10,2013-10
1118,The Fifth Estate,2013-10-18,5.9,6.611,Thriller,26000000,6154172,BV,-22922914.0,2013,10,2013-10
1119,Last Vegas,2013-11-01,6.4,6.533,Comedy,28000000,112914167,CBS,28457083.5,2013,11,2013-11
1119,Last Vegas,2013-11-01,6.4,6.533,Drama,28000000,112914167,CBS,28457083.5,2013,11,2013-11
1120,The Sweeney,2013-03-01,5.9,6.4,Action,4500000,8000366,EOne,-499817.0,2013,3,2013-03
1120,The Sweeney,2013-03-01,5.9,6.4,Crime,4500000,8000366,EOne,-499817.0,2013,3,2013-03
1120,The Sweeney,2013-03-01,5.9,6.4,Drama,4500000,8000366,EOne,-499817.0,2013,3,2013-03
1121,Whiplash,2013-01-18,7.9,6.298,Drama,3300000,38969037,SPC,16184518.5,2013,1,2013-01
1121,Whiplash,2013-01-18,7.9,6.298,Music,3300000,38969037,SPC,16184518.5,2013,1,2013-01
1122,Whiplash,2014-10-10,8.4,28.784,Drama,3300000,38969037,SPC,16184518.5,2014,10,2014-10
1122,Whiplash,2014-10-10,8.4,28.784,Music,3300000,38969037,SPC,16184518.5,2014,10,2014-10
1123,The Sapphires,2013-03-22,6.7,6.16,Biography,9000000,20395040,Wein.,1197520.0,2013,3,2013-03
1123,The Sapphires,2013-03-22,6.7,6.16,Comedy,9000000,20395040,Wein.,1197520.0,2013,3,2013-03
1123,The Sapphires,2013-03-22,6.7,6.16,Drama,9000000,20395040,Wein.,1197520.0,2013,3,2013-03
1124,Battle of the Year,2013-09-21,6.1,5.858,Drama,20000000,16723377,SGem,-11638311.5,2013,9,2013-09
1124,Battle of the Year,2013-09-21,6.1,5.858,Music,20000000,16723377,SGem,-11638311.5,2013,9,2013-09
1125,The Square,2013-10-25,7.8,5.596,Documentary,1900000,740932,Magn.,-1529534.0,2013,10,2013-10
1125,The Square,2013-10-25,7.8,5.596,Drama,1900000,740932,Magn.,-1529534.0,2013,10,2013-10
1125,The Square,2013-10-25,7.8,5.596,History,1900000,740932,Magn.,-1529534.0,2013,10,2013-10
1126,The Square,2013-10-25,7.8,5.596,Documentary,1500000,176262,Magn.,-1411869.0,2013,10,2013-10
1126,The Square,2013-10-25,7.8,5.596,Drama,1500000,176262,Magn.,-1411869.0,2013,10,2013-10
1126,The Square,2013-10-25,7.8,5.596,History,1500000,176262,Magn.,-1411869.0,2013,10,2013-10
1127,The Square,2013-10-25,7.8,5.596,Documentary,1900000,740932,Magn.,-1529534.0,2013,10,2013-10
1128,The Square,2013-10-25,7.8,5.596,Documentary,1500000,176262,Magn.,-1411869.0,2013,10,2013-10
1129,The Square,2013-10-25,7.8,5.596,Comedy,1900000,740932,Magn.,-1529534.0,2013,10,2013-10
1129,The Square,2013-10-25,7.8,5.596,Drama,1900000,740932,Magn.,-1529534.0,2013,10,2013-10
1130,The Square,2013-10-25,7.8,5.596,Comedy,1500000,176262,Magn.,-1411869.0,2013,10,2013-10
1130,The Square,2013-10-25,7.8,5.596,Drama,1500000,176262,Magn.,-1411869.0,2013,10,2013-10
1131,The Square,2013-10-25,7.8,5.596,Family,1900000,740932,Magn.,-1529534.0,2013,10,2013-10
1132,The Square,2013-10-25,7.8,5.596,Family,1500000,176262,Magn.,-1411869.0,2013,10,2013-10
1133,The Square,2017-10-27,6.9,9.396,Documentary,1900000,740932,Magn.,-1529534.0,2017,10,2017-10
1133,The Square,2017-10-27,6.9,9.396,Drama,1900000,740932,Magn.,-1529534.0,2017,10,2017-10
1133,The Square,2017-10-27,6.9,9.396,History,1900000,740932,Magn.,-1529534.0,2017,10,2017-10
1134,The Square,2017-10-27,6.9,9.396,Documentary,1500000,176262,Magn.,-1411869.0,2017,10,2017-10
1134,The Square,2017-10-27,6.9,9.396,Drama,1500000,176262,Magn.,-1411869.0,2017,10,2017-10
1134,The Square,2017-10-27,6.9,9.396,History,1500000,176262,Magn.,-1411869.0,2017,10,2017-10
1135,The Square,2017-10-27,6.9,9.396,Documentary,1900000,740932,Magn.,-1529534.0,2017,10,2017-10
1136,The Square,2017-10-27,6.9,9.396,Documentary,1500000,176262,Magn.,-1411869.0,2017,10,2017-10
1137,The Square,2017-10-27,6.9,9.396,Comedy,1900000,740932,Magn.,-1529534.0,2017,10,2017-10
1137,The Square,2017-10-27,6.9,9.396,Drama,1900000,740932,Magn.,-1529534.0,2017,10,2017-10
1138,The Square,2017-10-27,6.9,9.396,Comedy,1500000,176262,Magn.,-1411869.0,2017,10,2017-10
1138,The Square,2017-10-27,6.9,9.396,Drama,1500000,176262,Magn.,-1411869.0,2017,10,2017-10
1139,The Square,2017-10-27,6.9,9.396,Family,1900000,740932,Magn.,-1529534.0,2017,10,2017-10
1140,The Square,2017-10-27,6.9,9.396,Family,1500000,176262,Magn.,-1411869.0,2017,10,2017-10
1141,The Wall,2013-06-07,6.7,5.577,Documentary,3000000,4495262,RAtt.,-752369.0,2013,6,2013-06
1142,The Wall,2013-06-07,6.7,5.577,Drama,3000000,4495262,RAtt.,-752369.0,2013,6,2013-06
1142,The Wall,2013-06-07,6.7,5.577,Fantasy,3000000,4495262,RAtt.,-752369.0,2013,6,2013-06
1142,The Wall,2013-06-07,6.7,5.577,Mystery,3000000,4495262,RAtt.,-752369.0,2013,6,2013-06
1143,The Wall,2013-06-07,6.7,5.577,Comedy,3000000,4495262,RAtt.,-752369.0,2013,6,2013-06
1144,The Wall,2013-06-07,6.7,5.577,Action,3000000,4495262,RAtt.,-752369.0,2013,6,2013-06
1144,The Wall,2013-06-07,6.7,5.577,Drama,3000000,4495262,RAtt.,-752369.0,2013,6,2013-06
1144,The Wall,2013-06-07,6.7,5.577,Thriller,3000000,4495262,RAtt.,-752369.0,2013,6,2013-06
1145,The Wall,2013-06-07,6.7,5.577,Documentary,3000000,4495262,RAtt.,-752369.0,2013,6,2013-06
1146,The Wall,2013-06-07,6.7,5.577,Documentary,3000000,4495262,RAtt.,-752369.0,2013,6,2013-06
1147,The Wall,2013-06-07,6.7,5.577,Drama,3000000,4495262,RAtt.,-752369.0,2013,6,2013-06
1148,The Wall,2013-06-07,6.7,5.577,Documentary,3000000,4495262,RAtt.,-752369.0,2013,6,2013-06
1149,The Wall,2013-06-07,6.7,5.577,Documentary,3000000,4495262,RAtt.,-752369.0,2013,6,2013-06
1150,The Wall,2013-06-07,6.7,5.577,Documentary,3000000,4495262,RAtt.,-752369.0,2013,6,2013-06
1151,The Wall,2017-05-12,6.1,8.142,Documentary,3000000,4495262,RAtt.,-752369.0,2017,5,2017-05
1152,The Wall,2017-05-12,6.1,8.142,Drama,3000000,4495262,RAtt.,-752369.0,2017,5,2017-05
1152,The Wall,2017-05-12,6.1,8.142,Fantasy,3000000,4495262,RAtt.,-752369.0,2017,5,2017-05
1152,The Wall,2017-05-12,6.1,8.142,Mystery,3000000,4495262,RAtt.,-752369.0,2017,5,2017-05
1153,The Wall,2017-05-12,6.1,8.142,Comedy,3000000,4495262,RAtt.,-752369.0,2017,5,2017-05
1154,The Wall,2017-05-12,6.1,8.142,Action,3000000,4495262,RAtt.,-752369.0,2017,5,2017-05
1154,The Wall,2017-05-12,6.1,8.142,Drama,3000000,4495262,RAtt.,-752369.0,2017,5,2017-05
1154,The Wall,2017-05-12,6.1,8.142,Thriller,3000000,4495262,RAtt.,-752369.0,2017,5,2017-05
1155,The Wall,2017-05-12,6.1,8.142,Documentary,3000000,4495262,RAtt.,-752369.0,2017,5,2017-05
1156,The Wall,2017-05-12,6.1,8.142,Documentary,3000000,4495262,RAtt.,-752369.0,2017,5,2017-05
1157,The Wall,2017-05-12,6.1,8.142,Drama,3000000,4495262,RAtt.,-752369.0,2017,5,2017-05
1158,The Wall,2017-05-12,6.1,8.142,Documentary,3000000,4495262,RAtt.,-752369.0,2017,5,2017-05
1159,The Wall,2017-05-12,6.1,8.142,Documentary,3000000,4495262,RAtt.,-752369.0,2017,5,2017-05
1160,The Wall,2017-05-12,6.1,8.142,Documentary,3000000,4495262,RAtt.,-752369.0,2017,5,2017-05
1161,The Wolverine,2013-07-25,6.3,4.323,Action,115000000,416456852,Fox,93228426.0,2013,7,2013-07
1161,The Wolverine,2013-07-25,6.3,4.323,Adventure,115000000,416456852,Fox,93228426.0,2013,7,2013-07
1161,The Wolverine,2013-07-25,6.3,4.323,Sci-Fi,115000000,416456852,Fox,93228426.0,2013,7,2013-07
1162,Wonder Woman,2013-09-29,5.9,2.841,Action,150000000,821133378,WB,260566689.0,2013,9,2013-09
1162,Wonder Woman,2013-09-29,5.9,2.841,Adventure,150000000,821133378,WB,260566689.0,2013,9,2013-09
1162,Wonder Woman,2013-09-29,5.9,2.841,Fantasy,150000000,821133378,WB,260566689.0,2013,9,2013-09
1163,Wonder Woman,2013-09-29,5.9,2.841,Sci-Fi,150000000,821133378,WB,260566689.0,2013,9,2013-09
1164,Wonder Woman,2013-09-29,5.9,2.841,Documentary,150000000,821133378,WB,260566689.0,2013,9,2013-09
1164,Wonder Woman,2013-09-29,5.9,2.841,Drama,150000000,821133378,WB,260566689.0,2013,9,2013-09
1164,Wonder Woman,2013-09-29,5.9,2.841,Sport,150000000,821133378,WB,260566689.0,2013,9,2013-09
1165,Wonder Woman,2017-06-02,7.3,31.618,Action,150000000,821133378,WB,260566689.0,2017,6,2017-06
1165,Wonder Woman,2017-06-02,7.3,31.618,Adventure,150000000,821133378,WB,260566689.0,2017,6,2017-06
1165,Wonder Woman,2017-06-02,7.3,31.618,Fantasy,150000000,821133378,WB,260566689.0,2017,6,2017-06
1166,Wonder Woman,2017-06-02,7.3,31.618,Sci-Fi,150000000,821133378,WB,260566689.0,2017,6,2017-06
1167,Wonder Woman,2017-06-02,7.3,31.618,Documentary,150000000,821133378,WB,260566689.0,2017,6,2017-06
1167,Wonder Woman,2017-06-02,7.3,31.618,Drama,150000000,821133378,WB,260566689.0,2017,6,2017-06
1167,Wonder Woman,2017-06-02,7.3,31.618,Sport,150000000,821133378,WB,260566689.0,2017,6,2017-06
1168,Non-Stop,2013-11-29,5.6,2.264,Action,50000000,222383055,Uni.,61191527.5,2013,11,2013-11
1168,Non-Stop,2013-11-29,5.6,2.264,Mystery,50000000,222383055,Uni.,61191527.5,2013,11,2013-11
1168,Non-Stop,2013-11-29,5.6,2.264,Thriller,50000000,222383055,Uni.,61191527.5,2013,11,2013-11
1169,Non-Stop,2014-02-28,6.8,13.562,Action,50000000,222383055,Uni.,61191527.5,2014,2,2014-02
1169,Non-Stop,2014-02-28,6.8,13.562,Mystery,50000000,222383055,Uni.,61191527.5,2014,2,2014-02
1169,Non-Stop,2014-02-28,6.8,13.562,Thriller,50000000,222383055,Uni.,61191527.5,2014,2,2014-02
